vorname,anzahl,geschlecht,position
Knut,1,m,2
Malvina,1,w,2
Konstantinovic,1,m,2
Manuela,1,w,2
Kopernikus,1,m,2
Mara,1,w,2
Korbinian,1,m,2
Mareike,1,w,2
Kwirike,1,m,2
Marga,1,w,2
Kyere,1,m,2
Margarita,1,w,2
Lars,1,m,2
Margo,1,w,2
Laurent,1,m,2
Margot,1,w,2
Laurentino,1,m,2
Marilyn,1,w,2
Laurenz,1,m,2
Marlen,1,w,2
Leano,1,m,2
Mary,1,w,2
Lee,1,m,2
Mary-Rose,1,w,2
Leev,1,m,2
Mathea,1,w,2
Lenni,1,m,2
Mathilde,1,w,2
Lennik,1,m,2
Matida,1,w,2
Lenny,1,m,2
Maureen,1,w,2
Leo,1,m,2
Mawusi,1,w,2
Leonard,1,m,2
Maxine,1,w,2
Leonas,1,m,2
Measa,1,w,2
Lewin,1,m,2
Melissa,1,w,2
Lewyn,1,m,2
Meliya,1,w,2
León,1,m,2
Melody,1,w,2
Linus,1,m,2
Mercedes,1,w,2
Lior,1,m,2
Michaela,1,w,2
Liron,1,m,2
Milara,1,w,2
Liu,1,m,2
Milena,1,w,2
Loki,1,m,2
Milla,1,w,2
Long,1,m,2
Mina,1,w,2
Loris,1,m,2
Mine,1,w,2
Loup,1,m,2
Minerva,1,w,2
Lourenço,1,m,2
Minh-Thy,1,w,2
Lovis,1,m,2
Minna,1,w,2
Lucas,1,m,2
Mináine,1,w,2
Lucian,1,m,2
Mira,1,w,2
Lucius,1,m,2
Mirabelle,1,w,2
Luigi,1,m,2
Miray,1,w,2
Lysander,1,m,2
Miriam,1,w,2
Léon,1,m,2
Mirijana,1,w,2
Maddox,1,m,2
Miyuki,1,w,2
Mads,1,m,2
Moana,1,w,2
Malcolm,1,m,2
Monique,1,w,2
Malino,1,m,2
Moon,1,w,2
Maliq,1,m,2
Murida,1,w,2
Malu,1,m,2
Nacheva,1,w,2
Marek,1,m,2
Nada,1,w,2
Marian,1,m,2
Naiima,1,w,2
Marius,1,m,2
Nalah,1,w,2
Marlin,1,m,2
Nana,1,w,2
Maroen,1,m,2
Naomi,1,w,2
Marten,1,m,2
Naydenova,1,w,2
Mathvey,1,m,2
Nazim,1,w,2
Mattes,1,m,2
Nazlı,1,w,2
Mattheo,1,m,2
Nele,1,w,2
Mattia,1,m,2
Neyla,1,w,2
Mattis,1,m,2
Nina,1,w,2
Maurice,1,m,2
Noor,1,w,2
Max,1,m,2
Nora,1,w,2
Maël,1,m,2
Nour,1,w,2
Micha,1,m,2
Noura,1,w,2
Mihajlovič,1,m,2
Noémi,1,w,2
Mike,1,m,2
Noíl,1,w,2
Milo,1,m,2
Nuri,1,w,2
Minchev,1,m,2
Ohana,1,w,2
Miraç,1,m,2
Ohemaa,1,w,2
Mitkov,1,m,2
Olga,1,w,2
Mladenov,1,m,2
Omotola,1,w,2
Mohammad,1,m,2
Osariere,1,w,2
Montag,1,m,2
Osaruwense,1,w,2
Moses,1,m,2
Otti,1,w,2
Muhammed,1,m,2
Oyindamola,1,w,2
Murat,1,m,2
Paula,1,w,2
Nadir,1,m,2
Paulin,1,w,2
Nalù,1,m,2
Peggy,1,w,2
Nana,1,m,2
Petrova,1,w,2
Nanouk,1,m,2
Pheline,1,w,2
Nanuk,1,m,2
Pimchanok,1,w,2
Nathan,1,m,2
Pippilotta,1,w,2
Nayeem,1,m,2
Rahel,1,w,2
Nermin,1,m,2
Raya,1,w,2
Nias,1,m,2
Raziye,1,w,2
Nico,1,m,2
Rebecca,1,w,2
Nicola,1,m,2
Regina,1,w,2
Nicolai,1,m,2
Renée,1,w,2
Nikifor,1,m,2
Romy,1,w,2
Nikita,1,m,2
Rosemarie,1,w,2
Niko,1,m,2
Rosie,1,w,2
Nino,1,m,2
Rosina,1,w,2
Noemi,1,m,2
Ruth,1,w,2
Noha,1,m,2
Sabah,1,w,2
Norbert,1,m,2
Saga,1,w,2
Nuaym,1,m,2
Samira,1,w,2
Nursever,1,m,2
Sara,1,w,2
Ole,1,m,2
Sari,1,w,2
Oliver,1,m,2
Saylik,1,w,2
Osaze,1,m,2
Seshat,1,w,2
Oscar,1,m,2
Sezginova,1,w,2
Ostap,1,m,2
Shirley,1,w,2
Owe,1,m,2
Shivon,1,w,2
Pamelov,1,m,2
Shujun,1,w,2
Pawel,1,m,2
Silvia,1,w,2
Paşa,1,m,2
Solange,1,w,2
Peppa,1,m,2
Soley,1,w,2
Percy,1,m,2
Sonja,1,w,2
Philemon,1,m,2
Stefanie,1,w,2
Pieter,1,m,2
Stella,1,w,2
Pir,1,m,2
Stephanie,1,w,2
Radul,1,m,2
Stina,1,w,2
Rafał,1,m,2
Stoyanova,1,w,2
Rafis,1,m,2
Su,1,w,2
Ralf,1,m,2
Sultan,1,w,2
Ramazan,1,m,2
Summer,1,w,2
Ratchanon,1,m,2
Suri,1,w,2
Rauf,1,m,2
Susanna,1,w,2
Raymond,1,m,2
Sylvana,1,w,2
Rehan,1,m,2
Tabea,1,w,2
Renan,1,m,2
Teodora,1,w,2
René,1,m,2
Teresa,1,w,2
Reto,1,m,2
Thalina,1,w,2
Riaz,1,m,2
Thekla,1,w,2
Ricardo,1,m,2
Theodora,1,w,2
Rio,1,m,2
Theresa,1,w,2
Roberto,1,m,2
Therese,1,w,2
Robin,1,m,2
Theresia,1,w,2
Roland,1,m,2
Thuc,1,w,2
Rozev,1,m,2
Tilda,1,w,2
Rudolf,1,m,2
Tinka,1,w,2
Rustamovič,1,m,2
Umarovna,1,w,2
Ryan,1,m,2
Ute,1,w,2
Ryu,1,m,2
Valentinova,1,w,2
Sali,1,m,2
Valeria,1,w,2
Salo,1,m,2
Vanessa,1,w,2
Samu,1,m,2
Vera,1,w,2
Sander,1,m,2
Veronika,1,w,2
Sandro,1,m,2
Vesa,1,w,2
Sang,1,m,2
Vianne,1,w,2
Schlomo,1,m,2
Vilhelmina,1,w,2
Scott,1,m,2
Viola,1,w,2
Sebaydinov,1,m,2
Violetta,1,w,2
Selam,1,m,2
Vita,1,w,2
Sergey,1,m,2
Viviana,1,w,2
Silva,1,m,2
Wanjiru,1,w,2
Silvan,1,m,2
Wella,1,w,2
Silvanus,1,m,2
Weronika,1,w,2
Silvio,1,m,2
Wilhelmine,1,w,2
Simon,1,m,2
Winnie,1,w,2
Sizà,1,m,2
Yankova,1,w,2
Stanimir,1,m,2
Yeboah,1,w,2
Stanimirov,1,m,2
Yennenga,1,w,2
Stephan,1,m,2
Yohan,1,w,2
Stephen,1,m,2
Yomade,1,w,2
Sébastien,1,m,2
Yordanova,1,w,2
Sławomir,1,m,2
Yuna,1,w,2
Tadeus,1,m,2
Zehra,1,w,2
Tahoe,1,m,2
Zihnieva,1,w,2
Taim,1,m,2
Zolani,1,w,2
Talis,1,m,2
Ştefania,1,w,2
Tamekloe,1,m,2
Tassilo,1,m,2
Tayler,1,m,2
Taylor,1,m,2
Tayseer,1,m,2
Teodor,1,m,2
Tesmar,1,m,2
Teve,1,m,2
Thiemo,1,m,2
Thilo,1,m,2
Thore,1,m,2
Thành,1,m,2
Tiago,1,m,2
Tillmann,1,m,2
Timon,1,m,2
Titus,1,m,2
Tizian,1,m,2
Toni,1,m,2
Tony,1,m,2
Torin,1,m,2
Torsten,1,m,2
Tze,1,m,2
Ulli,1,m,2
Ulrich,1,m,2
Unax,1,m,2
Uwe,1,m,2
Valentino,1,m,2
Vasileios,1,m,2
Veith,1,m,2
Veli,1,m,2
Viggo,1,m,2
Vincenzo,1,m,2
Vuong,1,m,2
Whitney,1,m,2
Wilhelm,1,m,2
Willem,1,m,2
Winston,1,m,2
Yael,1,m,2
Yaman,1,m,2
Yannick,1,m,2
Yaser,1,m,2
Yasin,1,m,2
Yaw,1,m,2
Yeboah,1,m,2
Yi-Huan,1,m,2
Yigit,1,m,2
Yılmaz,1,m,2
Yonah,1,m,2
Yordan,1,m,2
Yordanov,1,m,2
Yunus,1,m,2
Yver,1,m,2
Zacharias,1,m,2
Zawadi,1,m,2
Zayn,1,m,2
Zeki,1,m,2
Zenon,1,m,2
Zhivkov,1,m,2
Zubin,1,m,2
Âkif,1,m,2
Âsaf,1,m,2
Ñamandu,1,m,2
Adalie,1,w,1
Adel,1,w,1
Adriana,1,w,1
Agata,1,w,1
Ajscha,1,w,1
Alayna,1,w,1
Alaïa,1,w,1
Aleksandra,1,w,1
Alessia,1,w,1
Alexandra,1,w,1
Alia,1,w,1
Aliany,1,w,1
Alicia,1,w,1
Alima,1,w,1
Alissa,1,w,1
Almila,1,w,1
Alya,1,w,1
Alysyja,1,w,1
Amal,1,w,1
Amana,1,w,1
Amanda,1,w,1
Abd,1,m,1
Ambar,1,w,1
Abdal,1,m,1
Amber,1,w,1
Abdallah,1,m,1
Amberlie,1,w,1
Abdulaziz,1,m,1
Amelia-Sophie,1,w,1
Abdulrahman,1,m,1
Amelija,1,w,1
Abdurrahman,1,m,1
Amely,1,w,1
Abel,1,m,1
Amina,1,w,1
Adar-Halis,1,m,1
Ana-Marie,1,w,1
Agir,1,m,1
Anandini,1,w,1
Aiden-Jonathan,1,m,1
Anaïs,1,w,1
Aiman,1,m,1
Andjela,1,w,1
Akam,1,m,1
Andreea-Carolina,1,w,1
Akim,1,m,1
Anesa,1,w,1
Akio,1,m,1
Anike,1,w,1
Alan,1,m,1
Ann,1,w,1
Alberto,1,m,1
Anna-Lucia,1,w,1
Aldo,1,m,1
Annalena,1,w,1
Aleksander,1,m,1
Annemarie,1,w,1
Alen,1,m,1
Annie,1,w,1
Alexandros,1,m,1
Annika,1,w,1
Alexej,1,m,1
Anouk,1,w,1
Alexis,1,m,1
Anya,1,w,1
Alim,1,m,1
Apollinaria,1,w,1
Alouis,1,m,1
Arabella,1,w,1
Alparslan-Ali,1,m,1
Arale,1,w,1
Alperen,1,m,1
Arda,1,w,1
Amadeus,1,m,1
Ariadne,1,w,1
Amadou,1,m,1
Ariana,1,w,1
Amin,1,m,1
Arianna,1,w,1
Amip,1,m,1
Ariela-Patricia,1,w,1
Amon,1,m,1
Arijana,1,w,1
Antoni,1,m,1
Arin,1,w,1
Antonio,1,m,1
Arina,1,w,1
Aran,1,m,1
Armina,1,w,1
Aren,1,m,1
Arsema,1,w,1
Arham,1,m,1
Arzu,1,w,1
Ari,1,m,1
Asena,1,w,1
Aristide,1,m,1
Aslı,1,w,1
Armando,1,m,1
Asme,1,w,1
Armandus,1,m,1
Atina,1,w,1
Aronsh,1,m,1
Audrey,1,w,1
Arto,1,m,1
Ava,1,w,1
Artur,1,m,1
Ava-Leigh,1,w,1
Arvid,1,m,1
Avista,1,w,1
Asan,1,m,1
Ayezah,1,w,1
Astor,1,m,1
Ayra,1,w,1
Aurel,1,m,1
Aysela,1,w,1
Aurelio,1,m,1
Bahar,1,w,1
Auriel,1,m,1
Bajan,1,w,1
Avery,1,m,1
Basma,1,w,1
Ayas,1,m,1
Batoul,1,w,1
Ayaz,1,m,1
Bayan,1,w,1
Ayazefe,1,m,1
Beeke,1,w,1
Ayden,1,m,1
Bella-Elis,1,w,1
Aylan,1,m,1
Berta,1,w,1
Ayman,1,m,1
Bianka,1,w,1
Ayoub,1,m,1
Bissan,1,w,1
Azer-Cabrail,1,m,1
Bjanka,1,w,1
Azim,1,m,1
Blake,1,w,1
Aziz,1,m,1
Calissa,1,w,1
Bao,1,m,1
Camille,1,w,1
Baran,1,m,1
Camy,1,w,1
Bariş,1,m,1
Cara,1,w,1
Batu,1,m,1
Carla,1,w,1
Batuhan,1,m,1
Carolin,1,w,1
Bekir,1,m,1
Carolina,1,w,1
Bemal,1,m,1
Catie,1,w,1
Ben-Ayden,1,m,1
Celine,1,w,1
Bence,1,m,1
Ceylin,1,w,1
Bendix,1,m,1
Charlet,1,w,1
Bengisu,1,m,1
Charlie,1,w,1
Benno-Kaleo,1,m,1
Charlotta,1,w,1
Bethel,1,m,1
Chidera,1,w,1
Beybars,1,m,1
Chloe,1,w,1
Bilal,1,m,1
Chloé,1,w,1
Bile,1,m,1
Clea,1,w,1
Bjarne,1,m,1
Cora,1,w,1
Björn,1,m,1
Cornelia,1,w,1
Bo,1,m,1
Dalal,1,w,1
Bodhi,1,m,1
Dania,1,w,1
Boubacar,1,m,1
Darya,1,w,1
Brady,1,m,1
Delayne,1,w,1
Brian,1,m,1
Delia,1,w,1
Brian-Tyrese,1,m,1
Dena,1,w,1
Bryan,1,m,1
Derin,1,w,1
Burak,1,m,1
Desire,1,w,1
Béla,1,m,1
Dior,1,w,1
Caio,1,m,1
Divine,1,w,1
Carle,1,m,1
Djeren,1,w,1
Cenk,1,m,1
Dorothea,1,w,1
Cesuz,1,m,1
Dragana,1,w,1
Chester,1,m,1
Dunya,1,w,1
Christian,1,m,1
Ecrin-Nisa,1,w,1
Christopher,1,m,1
Edagül,1,w,1
Colin,1,m,1
Edanaz,1,w,1
Collins,1,m,1
Edna,1,w,1
Connor,1,m,1
Eef,1,w,1
Constantin,1,m,1
Efecan,1,w,1
Cornelius,1,m,1
Eian,1,w,1
Corvin,1,m,1
Eileen,1,w,1
Cumali,1,m,1
Ekaterini,1,w,1
Dadá,1,m,1
Ela-Tanem,1,w,1
Damir,1,m,1
Elaine,1,w,1
Damjan,1,m,1
Elara,1,w,1
Danial,1,m,1
Elayza-Cleo,1,w,1
Danilo,1,m,1
Eleen,1,w,1
Danjel,1,m,1
Eleonora,1,w,1
Danyal,1,m,1
Eleonora-Fiona,1,w,1
Daris,1,m,1
Elia,1,w,1
Daryan,1,m,1
Eliana,1,w,1
Davino,1,m,1
Elie,1,w,1
Daylin,1,m,1
Elin,1,w,1
Dean,1,m,1
Elina,1,w,1
Dejan,1,m,1
Elinja,1,w,1
Dennis,1,m,1
Elinor,1,w,1
Djao,1,m,1
Elissa,1,w,1
Djimon,1,m,1
Elitsa,1,w,1
Donatus,1,m,1
Eliya,1,w,1
Dorian,1,m,1
Eliz,1,w,1
Doruk,1,m,1
Eliz-Esilya,1,w,1
Doğan,1,m,1
Eliziya,1,w,1
Dragan,1,m,1
Ella-Yasmine,1,w,1
Dwayne,1,m,1
Ellana,1,w,1
Eddi,1,m,1
Elma,1,w,1
Eddy,1,m,1
Elnaz,1,w,1
Ede,1,m,1
Elvi,1,w,1
Edi,1,m,1
Elvira,1,w,1
Edin,1,m,1
Emely,1,w,1
Eduard,1,m,1
Emi,1,w,1
Eduard-Nicholas,1,m,1
Emilia-Camelia,1,w,1
Efraim,1,m,1
Emilia-Ewa,1,w,1
Egemen,1,m,1
Emilia-Jessica,1,w,1
Einar,1,m,1
Emilia-Leonie,1,w,1
Eli,1,m,1
Emilija,1,w,1
Elian,1,m,1
Emirald-Agness,1,w,1
Eliano,1,m,1
Emma-Sophie,1,w,1
Eliano-Macello,1,m,1
Emmanuella,1,w,1
Elias-Joel,1,m,1
Emmy,1,w,1
Elijah,1,m,1
Emre,1,w,1
Elion,1,m,1
Enilya-Esmeralda,1,w,1
Elián,1,m,1
Enisa,1,w,1
Eljan,1,m,1
Enny,1,w,1
Elmo,1,m,1
Enola,1,w,1
Elon,1,m,1
Enya,1,w,1
Elìa,1,m,1
Erna,1,w,1
Emanuel,1,m,1
Esila,1,w,1
Emiliano,1,m,1
Eslem,1,w,1
Emilio-Swan,1,m,1
Esra,1,w,1
Emmanuel,1,m,1
Estelle,1,w,1
Emre,1,m,1
Esther,1,w,1
Enno,1,m,1
Eunice,1,w,1
Enock,1,m,1
Evelin-Cristina,1,w,1
Ensar,1,m,1
Evelina,1,w,1
Enzo,1,m,1
Evelyn,1,w,1
Eray,1,m,1
Evin,1,w,1
Erfan,1,m,1
Ewa,1,w,1
Eric-Constantin,1,m,1
Ewelina,1,w,1
Ernest,1,m,1
Eylem,1,w,1
Ertem,1,m,1
Fabienne,1,w,1
Eryk,1,m,1
Fanny,1,w,1
Ethan,1,m,1
Farah,1,w,1
Eugéne,1,m,1
Fareeda,1,w,1
Eymen,1,m,1
Fatme,1,w,1
Ezra,1,m,1
Feriha,1,w,1
Fahed,1,m,1
Fianna,1,w,1
Falko,1,m,1
Fien,1,w,1
Fansi,1,m,1
Filippa,1,w,1
Fatih,1,m,1
Fina,1,w,1
Ferdinand,1,m,1
Fine,1,w,1
Ferhat,1,m,1
Fiona-Maria,1,w,1
Fernando,1,m,1
Flavia,1,w,1
Fil,1,m,1
Flore,1,w,1
Finlay,1,m,1
Florin,1,w,1
Finnian,1,m,1
Freija,1,w,1
Finnley,1,m,1
Freya,1,w,1
Flint,1,m,1
Fritzi,1,w,1
Flynn,1,m,1
Gabriela,1,w,1
Fouad,1,m,1
Gahida,1,w,1
Frans,1,m,1
Galena,1,w,1
Franz,1,m,1
Gerda,1,w,1
Fred,1,m,1
Gia,1,w,1
Frey,1,m,1
Giannina,1,w,1
Frida,1,m,1
Gina,1,w,1
Frido,1,m,1
Giovana,1,w,1
Fridtjof,1,m,1
Giuliana,1,w,1
Friedemann,1,m,1
Gloria-Maria,1,w,1
Frieder,1,m,1
Gnin,1,w,1
Friedo,1,m,1
Golda,1,w,1
Frédéric,1,m,1
Grace-Emilia,1,w,1
Furkan,1,m,1
Great,1,w,1
Gaetano,1,m,1
Hanifa,1,w,1
Galin,1,m,1
Hanna-Sophie,1,w,1
Ganson,1,m,1
Hanne,1,w,1
George,1,m,1
Hawin,1,w,1
German,1,m,1
Hawraa,1,w,1
Gero,1,m,1
Hayatt,1,w,1
Gian-Luca,1,m,1
Hedda,1,w,1
Giorgio,1,m,1
Hedi,1,w,1
Giovanni,1,m,1
Heidi,1,w,1
Giuseppe,1,m,1
Helen,1,w,1
Goran,1,m,1
Heleni,1,w,1
Grant,1,m,1
Helin,1,w,1
Guiseppe,1,m,1
Hella,1,w,1
Gustaf,1,m,1
Hena,1,w,1
Gönül,1,m,1
Henriette,1,w,1
Halim,1,m,1
Hevin,1,w,1
Halit,1,m,1
Hiba,1,w,1
Hannes,1,m,1
Hildegard,1,w,1
Hanno,1,m,1
Hira,1,w,1
Hans,1,m,1
Hossana,1,w,1
Harley,1,m,1
Huanqing,1,w,1
Hassan,1,m,1
Hya,1,w,1
Hector,1,m,1
Ida-Carlotta,1,w,1
Hejajedin,1,m,1
Ida-Maria,1,w,1
Hektor,1,m,1
Ifeoluwa,1,w,1
Helge,1,m,1
Ijeoma-Noelia,1,w,1
Hennes,1,m,1
Ilaria,1,w,1
Henning,1,m,1
Ilin,1,w,1
Henrik,1,m,1
Ilva,1,w,1
Henryk,1,m,1
Ilvy,1,w,1
Hussain,1,m,1
Inaya,1,w,1
Ilan,1,m,1
Intisar,1,w,1
Ilay,1,m,1
Ioanna,1,w,1
Ilias,1,m,1
Ipek,1,w,1
Ilkay,1,m,1
Ira,1,w,1
Ionuţ,1,m,1
Irit,1,w,1
Irsan,1,m,1
Isabelle,1,w,1
Iru,1,m,1
Isra,1,w,1
Ischhan,1,m,1
Ivy,1,w,1
Isof,1,m,1
Jalal,1,w,1
Issam,1,m,1
Jamie,1,w,1
Ivar,1,m,1
Jamila,1,w,1
Iven,1,m,1
Janika,1,w,1
Ivo,1,m,1
Jara,1,w,1
Jace-Nolan,1,m,1
Jasmin,1,w,1
Jackson,1,m,1
Jella,1,w,1
James,1,m,1
Jene,1,w,1
Jamilo-Fabiano,1,m,1
Jenna,1,w,1
Jan-Leon,1,m,1
Jenny,1,w,1
Janek,1,m,1
Jessica,1,w,1
Jannes,1,m,1
Jessy,1,w,1
Jano,1,m,1
Jette,1,w,1
Janosch,1,m,1
Joanna,1,w,1
Janusz,1,m,1
Jocelyn,1,w,1
Jaro,1,m,1
Jolanda,1,w,1
Jaromir,1,m,1
Joleen,1,w,1
Jaron,1,m,1
Jolien,1,w,1
Jaron-Maria,1,m,1
Joline,1,w,1
Jasha,1,m,1
Josefina,1,w,1
Jason,1,m,1
Josefine,1,w,1
Javis,1,m,1
Josephin,1,w,1
Jay,1,m,1
Juki,1,w,1
Jayden,1,m,1
Juli,1,w,1
Jayson,1,m,1
Julie,1,w,1
Jean,1,m,1
Julietta,1,w,1
Jefferson,1,m,1
Juliyeta,1,w,1
Jeldrik,1,m,1
Juna-Joleen,1,w,1
Jelle,1,m,1
Kaia,1,w,1
Jemal,1,m,1
Kaja,1,w,1
Jeremiah,1,m,1
Kajsa,1,w,1
Jerome,1,m,1
Karla-Charlotte,1,w,1
Jeromè,1,m,1
Karlotta,1,w,1
Jibril,1,m,1
Kasia,1,w,1
Jim,1,m,1
Katarina,1,w,1
Johann,1,m,1
Kati,1,w,1
Jole,1,m,1
Katja,1,w,1
Jonan,1,m,1
Kaya,1,w,1
Jordan,1,m,1
Kayli,1,w,1
Jorden,1,m,1
Kaylie,1,w,1
Joschua,1,m,1
Keziban,1,w,1
Josef,1,m,1
Khaira,1,w,1
Joseph,1,m,1
Kharima,1,w,1
Josiah,1,m,1
Kiara-Angelina,1,w,1
Josse,1,m,1
Kiki,1,w,1
Josua,1,m,1
Kimia,1,w,1
Jousef,1,m,1
Kira,1,w,1
Jovin,1,m,1
Kira-Marie,1,w,1
Joyce,1,m,1
Klea,1,w,1
Joél,1,m,1
Klio,1,w,1
Julen,1,m,1
Kornelia,1,w,1
Junis,1,m,1
Koyuki,1,w,1
Jura,1,m,1
Krystell,1,w,1
Jusef,1,m,1
Ksenija,1,w,1
Kado,1,m,1
Kuldeep,1,w,1
Kaessar,1,m,1
Käthe,1,w,1
Kai,1,m,1
Laila-Josephine,1,w,1
Kami,1,m,1
Lajla,1,w,1
Kaptan,1,m,1
Lalí,1,w,1
Kasper,1,m,1
Lani,1,w,1
Kawa,1,m,1
Latifah,1,w,1
Kaya,1,m,1
Laureen,1,w,1
Kayan,1,m,1
Lavea,1,w,1
Kaylan,1,m,1
Laya,1,w,1
Kayne,1,m,1
Lea-Marie,1,w,1
Kayra,1,m,1
Leah,1,w,1
Kemal,1,m,1
Leandra,1,w,1
Keon,1,m,1
Leilana,1,w,1
Khalil,1,m,1
Lejla,1,w,1
Kimi,1,m,1
Lena-Sophia,1,w,1
Kimon,1,m,1
Lene,1,w,1
Kinan,1,m,1
Lennja,1,w,1
Kip,1,m,1
Leonora,1,w,1
Kirill-Emil,1,m,1
Leonore,1,w,1
Kofi,1,m,1
Leonore-Amanda,1,w,1
Korbinian,1,m,1
Leticia,1,w,1
Korvin,1,m,1
Letizia,1,w,1
Kosmo,1,m,1
Leyla-Sophie,1,w,1
Krastyu,1,m,1
Leīa,1,w,1
Kubo,1,m,1
Liana,1,w,1
Kyan,1,m,1
Lianne,1,w,1
Lando,1,m,1
Lieke,1,w,1
Laurens,1,m,1
Lien,1,w,1
Lauris,1,m,1
Lieselotte,1,w,1
Lean,1,m,1
Lieske,1,w,1
Leander,1,m,1
Lija,1,w,1
Leano,1,m,1
Lilas,1,w,1
Leis,1,m,1
Lilia,1,w,1
Lejs,1,m,1
Lilian,1,w,1
Lenio,1,m,1
Lilija,1,w,1
Lenn,1,m,1
Lillian,1,w,1
Lenni,1,m,1
Lilo,1,w,1
Lennik,1,m,1
Lilou,1,w,1
Leonhard,1,m,1
Lindsey,1,w,1
Lew,1,m,1
Linna,1,w,1
Lewin,1,m,1
Linni,1,w,1
Lieven,1,m,1
Lisbeth,1,w,1
Lijan,1,m,1
Lise,1,w,1
Lilio,1,m,1
Livija,1,w,1
Loai,1,m,1
Liyana,1,w,1
Logan,1,m,1
Liz,1,w,1
Lois,1,m,1
Lore,1,w,1
Lokman,1,m,1
Lorena,1,w,1
Lorik,1,m,1
Lorin,1,w,1
Loris,1,m,1
Lorîn,1,w,1
Lou,1,m,1
Lotte,1,w,1
Loubin,1,m,1
Lovis,1,w,1
Louicen,1,m,1
Luana,1,w,1
Lovis,1,m,1
Luciana,1,w,1
Lucas-Konstantin,1,m,1
Luiza,1,w,1
Luce,1,m,1
Luka,1,w,1
Lukka,1,m,1
Lukas,1,w,1
Luuk,1,m,1
Lumikki,1,w,1
Léan,1,m,1
Lupina,1,w,1
Lúan,1,m,1
Lyanna,1,w,1
Lủỏng,1,m,1
Lyri,1,w,1
Mads,1,m,1
Lyvia,1,w,1
Mael,1,m,1
Madeleine,1,w,1
Maex,1,m,1
Madlena,1,w,1
Mailo,1,m,1
Magdalina,1,w,1
Mailus,1,m,1
Mahya,1,w,1
Makar,1,m,1
Mai,1,w,1
Maksymilian,1,m,1
Maia,1,w,1
Malif,1,m,1
Malea,1,w,1
Malino,1,m,1
Malia,1,w,1
Malthe,1,m,1
Maliya,1,w,1
Manoa,1,m,1
Manessa,1,w,1
Marian,1,m,1
Manja,1,w,1
Marino,1,m,1
Manuela,1,w,1
Marius,1,m,1
Mare,1,w,1
Mark,1,m,1
Margaretha,1,w,1
Marlon-Corbinian,1,m,1
Margarita,1,w,1
Marsel,1,m,1
Margaux,1,w,1
Martin,1,m,1
Mariana,1,w,1
Martín,1,m,1
Maribel,1,w,1
Mason,1,m,1
Maribelle,1,w,1
Mateja,1,m,1
Marie-Elisabeth,1,w,1
Mateé,1,m,1
Marietta,1,w,1
Mathias,1,m,1
Marina,1,w,1
Matis,1,m,1
Marisa,1,w,1
Matt,1,m,1
Marleen,1,w,1
Mattes,1,m,1
Marnie,1,w,1
Matthias,1,m,1
Marou,1,w,1
Matthis,1,m,1
Marta,1,w,1
Maurice,1,m,1
Mary-Jane,1,w,1
Maxime,1,m,1
Masal,1,w,1
Maximiliano,1,m,1
Matilda-Marie,1,w,1
Maynard,1,m,1
Mavie,1,w,1
Mayson,1,m,1
Mayar,1,w,1
Mehmed,1,m,1
Maylea,1,w,1
Melek,1,m,1
Medine,1,w,1
Mert-Ayhan,1,m,1
Megan,1,w,1
Mete,1,m,1
Melanie,1,w,1
Mhd,1,m,1
Melia,1,w,1
Mias,1,m,1
Melin,1,w,1
Micael,1,m,1
Melodi,1,w,1
Michael,1,m,1
Merelin,1,w,1
Miguel-Marco,1,m,1
Mia-Lina,1,w,1
Mikail,1,m,1
Mia-Sophie,1,w,1
Mike-Antonio,1,m,1
Mija,1,w,1
Mikkel,1,m,1
Mika,1,w,1
Miles,1,m,1
Milaine,1,w,1
Milos,1,m,1
Miloslawa,1,w,1
Milow,1,m,1
Minoa,1,w,1
Miloš,1,m,1
Minu,1,w,1
Mirav,1,m,1
Miray,1,w,1
Miraç,1,m,1
Mirjam,1,w,1
Miro,1,m,1
Mirwat,1,w,1
Miroku,1,m,1
Miya,1,w,1
Mitja,1,m,1
Momo,1,w,1
Miyan,1,m,1
Mona,1,w,1
Miłosz,1,m,1
Monika,1,w,1
Moise,1,m,1
Morsana,1,w,1
Moussa,1,m,1
Moska,1,w,1
Munzur,1,m,1
Mulema,1,w,1
Murat,1,m,1
Myra,1,w,1
Mussa,1,m,1
Nada,1,w,1
Nabendu,1,m,1
Nadin,1,w,1
Nabil,1,m,1
Naima,1,w,1
Nahuel,1,m,1
Namira,1,w,1
Najeb,1,m,1
Naomi,1,w,1
Najm,1,m,1
Natalie,1,w,1
Namio,1,m,1
Nayeli,1,w,1
Nana,1,m,1
Nayla,1,w,1
Nando,1,m,1
Nea,1,w,1
Narik,1,m,1
Nefes,1,w,1
Naser,1,m,1
Nehara,1,w,1
Nathen,1,m,1
Nejla,1,w,1
Navid,1,m,1
Nel,1,w,1
Naïm,1,m,1
Nella,1,w,1
Necip,1,m,1
Nevia,1,w,1
Nestor,1,m,1
Niayesh,1,w,1
Neşo,1,m,1
Nicole,1,w,1
Niam,1,m,1
Nikola,1,w,1
Niclas,1,m,1
Nila,1,w,1
Nika,1,m,1
Nikodem,1,m,1
Noelia,1,w,1
Nikola,1,m,1
Noemi,1,w,1
Nikolai,1,m,1
Noemie,1,w,1
Nikolas,1,m,1
Noma,1,w,1
Nima,1,m,1
Nomi,1,w,1
Nino,1,m,1
Nour,1,w,1
Nivaan,1,m,1
Noémi,1,w,1
Noar,1,m,1
