vorname,anzahl,geschlecht
Yahya,1,m
Yasemin,1,w
Yannik,1,m
Yağmur-Elif,1,w
Yasser,1,m
Yeva,1,w
Yassin,1,m
Yifei,1,w
Yavuz,1,m
Ylva,1,w
Yilmaz,1,m
Zalina,1,w
Yiğit,1,m
Zeinab,1,w
Yohel,1,m
Zerrin,1,w
Yousef,1,m
Ziynet,1,w
Youssef,1,m
Zuriel,1,w
Yuliyan,1,m
Zümra,1,w
Yussef,1,m
Şura,1,w
Ziad,1,m
Zlatinov,1,m
Özgür,1,m
Şahin,1,m
Sophie,75,w
Marie,64,w
Elias,45,m
Paul,41,m
Alexander,38,m
Charlotte,38,w
Sophia,35,w
Maximilian,34,m
Noah,32,m
Emma,31,w
Emilia,29,w
Maria,29,w
Luca,27,m
Anna,27,w
Luise,27,w
Emil,26,m
David,24,m
Felix,24,m
Lena,24,w
Mia,22,w
Anton,21,m
Finn,21,m
Jonas,21,m
Lea,21,w
Leonie,20,w
Leon,19,m
Liam,19,m
Johanna,19,w
Louis,19,m
Elisabeth,18,w
Hannah,18,w
Karl,17,m
Leo,17,m
Oskar,17,m
Tim,17,m
Ella,16,w
Arthur,16,m
Joel,16,m
Lukas,16,m
Max,16,m
Elisa,15,w
Laura,15,w
Ben,15,m
Emily,14,w
Frieda,14,w
Helena,14,w
Louisa,14,w
Marlene,13,w
Benjamin,13,m
Mila,13,w
Fabian,13,m
Victoria,13,w
Johann,13,m
Amelie,12,w
Henry,12,m
Hanna,12,w
John,12,m
Isabella,12,w
Milan,12,m
Lotta,12,w
Moritz,12,m
Maja,12,w
Niklas,12,m
Mira,12,w
Theodor,12,m
Paula,12,w
Pauline,12,w
Daniel,11,m
Jakob,11,m
Frida,11,w
Jonathan,11,m
Helene,11,w
Julian,11,m
Lucia,11,w
Luka,11,m
Luisa,11,w
Mats,11,m
Mika,11,m
Clara,10,w
Ali,10,m
Ida,10,w
Damian,10,m
Lara,10,w
Johannes,10,m
Leni,10,w
Leonard,10,m
Lina,10,w
Levi,10,m
Maya,10,w
Michael,10,m
Melina,10,w
Rose,10,w
Philipp,10,m
Sarah,10,w
Simon,10,m
Thomas,10,m
Valentin,10,m
Greta,9,w
Josephine,9,w
Julia,9,w
Bruno,9,m
Emilio,9,m
Lilly,9,w
Friedrich,9,m
Mathilda,9,w
Jan,9,m
Nina,9,w
Konrad,9,m
Maxim,9,m
Samuel,9,m
Theo,9,m
Vincent,9,m
Antonia,8,w
Lisa,8,w
Magdalena,8,w
Olivia,8,w
Emilian,8,m
Pia,8,w
Erik,8,m
Sofia,8,w
Florian,8,m
Gabriel,8,m
Gustav,8,m
Jason,8,m
Linus,8,m
Malik,8,m
Marcel,8,m
Matteo,8,m
Richard,8,m
Robert,8,m
Till,8,m
Tobias,8,m
Alma,7,w
Anastasia,7,w
Ava,7,w
Elena,7,w
Elina,7,w
Luna,7,w
Matilda,7,w
Sara,7,w
Zoe,7,w
Adrian,7,m
Christoph,7,m
Frederik,7,m
Fynn,7,m
Ibrahim,7,m
Immanuel,7,m
Julius,7,m
Justus,7,m
Kaspar,7,m
Lucas,7,m
Luis,7,m
Marco,7,m
Muhammed,7,m
Noel,7,m
Oliver,7,m
Robin,7,m
Wilhelm,7,m
Alina,6,w
Amalia,6,w
Anouk,6,w
Aurelia,6,w
Carlotta,6,w
Emilie,6,w
Eva,6,w
Fabienne,6,w
Klara,6,w
Larissa,6,w
Lotte,6,w
Merle,6,w
Milla,6,w
Nele,6,w
Nur,6,w
Rosa,6,w
Samira,6,w
Stella,6,w
Valentina,6,w
Viktoria,6,w
Aaron,6,m
August,6,m
Can,6,m
Carl,6,m
Jannes,6,m
Juri,6,m
Leander,6,m
Lennard,6,m
Manuel,6,m
Nick,6,m
Nico,6,m
Nils,6,m
Raphael,6,m
Ryan,6,m
Willi,6,m
Alexandra,5,w
Aliyah,5,w
Alva,5,w
Amina,5,w
Amira,5,w
Amy,5,w
Carla,5,w
Elif,5,w
Enna,5,w
Isabel,5,w
Karla,5,w
Lana,5,w
Lia,5,w
Malou,5,w
Nisa,5,w
Bastian,5,m
Christian,5,m
Edgar,5,m
Elia,5,m
Franz,5,m
Fritz,5,m
Jack,5,m
Jayden,5,m
Johan,5,m
Kurt,5,m
Lasse,5,m
Leandro,5,m
Leopold,5,m
Malte,5,m
Martin,5,m
Matthias,5,m
Mattis,5,m
Nikita,5,m
Ole,5,m
Oscar,5,m
Pepe,5,m
Rafael,5,m
Tom,5,m
William,5,m
Yasin,5,m
Alicia,4,w
Angelina,4,w
Aurora,4,w
Dorothea,4,w
Finja,4,w
Flora,4,w
Florentine,4,w
Franziska,4,w
Hermine,4,w
Isabell,4,w
Jasmin,4,w
Joleen,4,w
Josefine,4,w
Lilli,4,w
Linda,4,w
Livia,4,w
Lou,4,w
Louise,4,w
Malina,4,w
Mara,4,w
Marleen,4,w
Melissa,4,w
Miriam,4,w
Nadine,4,w
Nora,4,w
Paulina,4,w
Ronja,4,w
Adam,4,m
Selma,4,w
Caspar,4,m
Tabea,4,w
Charlie,4,m
Theresa,4,w
Constantin,4,m
Valeria,4,w
Dean,4,m
Hamza,4,m
Hannes,4,m
Henrik,4,m
Ian,4,m
Ilja,4,m
Jannis,4,m
Jaron,4,m
Jasper,4,m
Jeremy,4,m
Konstantin,4,m
Lars,4,m
Lennox,4,m
Levin,4,m
Lian,4,m
Ludwig,4,m
Maria,4,m
Marvin,4,m
Matti,4,m
Maurice,4,m
Nathan,4,m
Nathaniel,4,m
Sascha,4,m
Sebastian,4,m
Taylor,4,m
Timo,4,m
Titus,4,m
Valentino,4,m
Vornamen,4,m
Werner,4,m
Ada,3,w
Aleyna,3,w
Alisa,3,w
Amanda,3,w
Amber,3,w
Angela,3,w
Anni,3,w
Carolin,3,w
Cecilia,3,w
Celina,3,w
Ceylin,3,w
Christa,3,w
Constanze,3,w
Ecrin,3,w
Eleni,3,w
Elin,3,w
Elsa,3,w
Enya,3,w
Esma,3,w
Fatima,3,w
Fatma,3,w
Felicia,3,w
Felicitas,3,w
Fiona,3,w
Grace,3,w
Helin,3,w
Henriette,3,w
Iman,3,w
Jasmina,3,w
Joanna,3,w
Jolie,3,w
Albert,3,m
Juna,3,w
Aleksander,3,m
Karlotta,3,w
Alfred,3,m
Kate,3,w
Amir,3,m
André,3,m
Käthe,3,w
Berat,3,m
Layla,3,w
Bjarne,3,m
Leah,3,w
Carlos,3,m
Leonore,3,w
Christopher,3,m
Leticia,3,w
Collin,3,m
Leyla,3,w
Darian,3,m
Lilith,3,w
Deniz,3,m
Lore,3,w
Dennis,3,m
Malia,3,w
Dominik,3,m
Marieke,3,w
Dylan,3,m
Marika,3,w
Edwin,3,m
Marina,3,w
Elijah,3,m
Martha,3,w
Emin,3,m
Mary,3,w
Emir,3,m
Medina,3,w
Erwin,3,m
Melody,3,w
Gregor,3,m
Merve,3,w
Heinrich,3,m
Michaela,3,w
Heinz,3,m
Minna,3,w
Henri,3,m
Natalia,3,w
Hugo,3,m
Noemi,3,w
Ilyas,3,m
Philine,3,w
Ismail,3,m
Sandra,3,w
Jacob,3,m
Smilla,3,w
James,3,m
Sofie,3,w
Janne,3,m
Theodora,3,w
Jannik,3,m
Vanessa,3,w
Jari,3,m
Vornamen,3,w
Joachim,3,m
Wanda,3,w
Jon,3,m
Yaren,3,w
Jonah,3,m
Zahra,3,w
Josef,3,m
Joseph,3,m
Joshua,3,m
Jörg,3,m
Kilian,3,m
Klaus,3,m
Lias,3,m
Lieven,3,m
Mateo,3,m
Matheo,3,m
Mehmet,3,m
Michel,3,m
Mohamad,3,m
Niclas,3,m
Nicolas,3,m
Nikolas,3,m
Nino,3,m
Omar,3,m
Pascal,3,m
Patrick,3,m
Peter,3,m
Phil,3,m
Quinn,3,m
René,3,m
Rio,3,m
Roman,3,m
Sami,3,m
Sean,3,m
Silas,3,m
Sven,3,m
Thorin,3,m
Til,3,m
Tristan,3,m
Tyler,3,m
Tyron,3,m
Viktor,3,m
Willem,3,m
Wim,3,m
Aaliyah,2,w
Adele,2,w
Adriana,2,w
Aimee,2,w
Alena,2,w
Alisha,2,w
Alissa,2,w
Amilia,2,w
Amélie,2,w
Angelika,2,w
Angeline,2,w
Anita,2,w
Annabelle,2,w
Annalena,2,w
Annemarie,2,w
Ashley,2,w
Aylin,2,w
Aysima,2,w
Belinay,2,w
Betty,2,w
Brigitte,2,w
Buğlem,2,w
Catalina,2,w
Charleen,2,w
Cheyenne,2,w
Chloé,2,w
Christina,2,w
Claudia,2,w
Daniela,2,w
Defne,2,w
Devi,2,w
Edda,2,w
Edith,2,w
Ela,2,w
Elaine,2,w
Elanur,2,w
Elea,2,w
Elfriede,2,w
Abdul,2,m
Elia,2,w
Ahmet,2,m
Elinor,2,w
Alp,2,m
Elise,2,w
Alwin,2,m
Ellen,2,w
Anthony,2,m
Elmira,2,w
Antonius,2,m
Emelie,2,w
Arnold,2,m
Emely,2,w
Artur,2,m
Evelina,2,w
Arvid,2,m
Fenja,2,w
Aslan,2,m
Fine,2,w
Ata,2,m
Friederike,2,w
Aurelius,2,m
Gabi,2,w
Baran,2,m
Gerda,2,w
Bela,2,m
Glorija,2,w
Bennett,2,m
Halina,2,w
Bilal,2,m
Hanni,2,w
Bo,2,m
Hedda,2,w
Bob,2,m
Hedi,2,w
Béla,2,m
Heidi,2,w
Claas,2,m
Hira,2,w
Colin,2,m
Hope,2,w
Damien,2,m
Idris,2,w
Darius,2,m
Ilayda,2,w
Dejan,2,m
Ina,2,w
Detlef,2,m
Isabelle,2,w
Diego,2,m
Jeanne,2,w
Dominic,2,m
Jessica,2,w
Dorian,2,m
Jona,2,w
Eddi,2,m
Jonna,2,w
Edward,2,m
Judith,2,w
Elyas,2,m
Julie,2,w
Emanuel,2,m
Kalina,2,w
Emiliano,2,m
Karin,2,w
Emirhan,2,m
Karina,2,w
Emre,2,m
Katharina,2,w
Enes,2,m
Kaya,2,w
Enrico,2,m
Kerstin,2,w
Eray,2,m
Kira,2,w
Eren,2,m
Klaudia,2,w
Ethan,2,m
Kübra,2,w
Eymen,2,m
Lara-Marie,2,w
Fabrice,2,m
Leilani,2,w
Ferdinand,2,m
Lenia,2,w
Fiete,2,m
Lenja,2,w
Frido,2,m
Leona,2,w
Fridolin,2,m
Leonora,2,w
Frieder,2,m
Li,2,w
Furkan,2,m
Lieselotte,2,w
Gabor,2,m
Liliana,2,w
Galip,2,m
Lily,2,w
Georg,2,m
Lovelyn,2,w
George,2,m
Luciana,2,w
Gino,2,m
Lucie,2,w
Giovanni,2,m
Ly,2,w
Giuliano,2,m
Madeleine,2,w
Günter,2,m
Madita,2,w
Günther,2,m
Mai,2,w
Hans,2,m
Maila,2,w
Herbert,2,m
Mailin,2,w
Horst,2,m
Margarethe,2,w
Hussein,2,m
Mariella,2,w
Jamil,2,m
Marisa,2,w
Jannick,2,m
Martina,2,w
Jano,2,m
Mascha,2,w
Jawad,2,m
Mathea,2,w
Jeremias,2,m
Maxi,2,w
Jim,2,m
Mayla,2,w
Jo,2,m
Mayra,2,w
Johnny,2,m
Małgorzata,2,w
Jonne,2,m
Medine,2,w
Joris,2,m
Melanie,2,w
Joscha,2,m
Melia,2,w
Joël,2,m
Melinda,2,w
Junior,2,m
Merida,2,w
Jurek,2,m
Meryem,2,w
Justin,2,m
Michelle,2,w
Jürgen,2,m
Mika,2,w
Kaan,2,m
Milena,2,w
Kai,2,m
Milou,2,w
Kian,2,m
Minel,2,w
Kinan,2,m
Minou,2,w
Kirill,2,m
Miray,2,w
Kristian,2,m
Monika,2,w
Laurentin,2,m
Nadia,2,w
Lenz,2,m
Naima,2,w
Leonardo,2,m
Naomi,2,w
Leonas,2,m
Nathalie,2,w
Leonhard,2,m
Naz,2,w
Leonidas,2,m
Nia,2,w
Leroy,2,m
Nike,2,w
Lio,2,m
Nola,2,w
Lothar,2,m
Nour,2,w
Luk,2,m
Ophelia,2,w
Luke,2,m
Patrycja,2,w
Mads,2,m
Petra,2,w
Mahir,2,m
Regina,2,w
Maik,2,m
Robin,2,w
Marc,2,m
Romy,2,w
Marcus,2,m
Rosalie,2,w
Marek,2,m
Rosemarie,2,w
Mario,2,m
Ruby,2,w
Markus,2,m
Salome,2,w
Marlon,2,m
Shirin,2,w
Marten,2,m
Simone,2,w
Matej,2,m
Su,2,w
Matthis,2,m
Sumaya,2,w
Miguel,2,m
Sunniva,2,w
Mike,2,m
Svea,2,w
Milo,2,m
Talina,2,w
Minh,2,m
Tamara,2,w
Mio,2,m
Tamina,2,w
Mohammed,2,m
Tessa,2,w
Musa,2,m
Theresia,2,w
Mustafa,2,m
Tilda,2,w
Neo,2,m
Tuana,2,w
Nepomuk,2,m
Ulrike,2,w
Noél,2,m
Vanesa,2,w
Onno,2,m
Yağmur,2,w
Otto,2,m
Yue,2,w
Peer,2,m
Zehra,2,w
Philip,2,m
Zeinab,2,w
Phillip,2,m
Zeynep,2,w
Pierre,2,m
Zoé,2,w
Piet,2,m
Piotr,2,m
Ramon,2,m
Rayan,2,m
Reinhard,2,m
Rion,2,m
Rocco,2,m
Said,2,m
Sam,2,m
Samuele,2,m
Sergej,2,m
Siegfried,2,m
Simeon,2,m
Stanley,2,m
Stefan,2,m
Taha,2,m
Talha,2,m
Tayler,2,m
Thees,2,m
Thiago,2,m
Thore,2,m
Timothy,2,m
Tino,2,m
Uwe,2,m
Wolfgang,2,m
Xaver,2,m
Yann,2,m
Yunus,2,m
Yusuf,2,m
Étienne,2,m
Aalia,1,w
Achelia,1,w
Adalina,1,w
Adelheit,1,w
Adelia,1,w
Adile,1,w
Adile-Nur,1,w
Adrienne,1,w
Afaeti,1,w
Agnetha,1,w
Agyarewah,1,w
Ahmad,1,w
Aileen,1,w
Aimée,1,w
Aino,1,w
Aisha,1,w
Akram,1,w
Alanur,1,w
Alara,1,w
Albert,1,w
Alea,1,w
Alegria,1,w
Aleksandra,1,w
Aleksia,1,w
Alessandra,1,w
Alessia,1,w
Alexa,1,w
Alexandrovna,1,w
Alexis,1,w
Aleyna-Şükriye,1,w
Abdalla,1,m
Alia,1,w
Abdelkarim,1,m
Aliah,1,w
Abdo,1,m
Alice,1,w
Abdul-Halim,1,m
Alicia-Lara,1,w
Abdussamed,1,m
Alika,1,w
Abeku,1,m
Alisia,1,w
Adel,1,m
Alke,1,w
Adem,1,m
Allanah,1,w
Aden,1,m
Almina,1,w
Adil,1,m
Almira,1,w
Adin,1,m
Alyssa,1,w
Adis,1,m
Amadea,1,w
Adolf,1,m
Amalija,1,w
Adrien,1,m
Amalindis,1,w
Agung,1,m
Amara,1,w
Ahmad,1,m
Ameera,1,w
Ahmed,1,m
Amelia,1,w
Aiden,1,m
Amelie-Kristina,1,w
Akif,1,m
Amelies,1,w
Akil,1,m
Amelija,1,w
Akram,1,m
Amelya,1,w
Aksel,1,m
Amila,1,w
Alain,1,m
Amira-Sadia,1,w
Alec,1,m
Amma,1,w
Alessandro,1,m
Amy-Angely,1,w
Alex,1,m
Amy-Aveny,1,w
Alexandru,1,m
Amy-Mia,1,w
Alexej,1,m
Ana-Monica,1,w
Alexis,1,m
Anabella,1,w
Aligan,1,m
Anastassia,1,w
Alikhan,1,m
Anaïs,1,w
Alim,1,m
Andra,1,w
Aljoscha,1,m
Andrea,1,w
Almin,1,m
Angelina-Jolene,1,w
Alonco,1,m
Anika,1,w
Aloys,1,m
Anila,1,w
Alphonse,1,m
Anisa,1,w
Amadeus,1,m
Anisha,1,w
Amando,1,m
Anja,1,w
Amid,1,m
Anjalia,1,w
An,1,m
Ann-Sophie,1,w
Anak,1,m
Annabel,1,w
Andrew,1,m
Annabell,1,w
Andrey,1,m
Annabella,1,w
Andysson,1,m
Anne,1,w
Angelo-Paul,1,m
Annelie,1,w
Angelos,1,m
Anneros,1,w
Anselm,1,m
Annica,1,w
Ansgar,1,m
Annika,1,w
Antoni,1,m
Antoinette,1,w
Antonio,1,m
Anuk,1,w
Anuar,1,m
Anum,1,w
Arda,1,m
April,1,w
Are,1,m
Arda,1,w
Ares,1,m
Aria,1,w
Arian,1,m
Ariane,1,w
Armin,1,m
Artemis,1,w
Arne,1,m
Aryn,1,w
Arno,1,m
Asel,1,w
Aron,1,m
Asikuma,1,w
Arsenij,1,m
Asmin,1,w
Arun,1,m
Assil,1,w
Arvin,1,m
Astrid,1,w
Asabir,1,m
Asya,1,w
Asaf,1,m
Audelie,1,w
Asenov,1,m
Augusta,1,w
Atakan,1,m
Augustine,1,w
Atif,1,m
Aulona,1,w
Atilla,1,m
Avelina,1,w
Atticus,1,m
Avila,1,w
Aurél,1,m
Awn,1,w
Aviah,1,m
Aya,1,w
Ayad,1,m
Ayda,1,w
Ayaz,1,m
Ayhan,1,w
Ayk,1,m
Ayleen,1,w
Aykut,1,m
Aysel,1,w
Ayman,1,m
Ayşenur,1,w
Ayyan,1,m
Azem,1,w
Azad,1,m
Aziza,1,w
Babalola,1,m
Azra,1,w
Bakil,1,m
Azura,1,w
Barnaby,1,m
Bahadir,1,w
Basit,1,m
Bahia,1,w
Baxter,1,m
Banu,1,w
Bayezid,1,m
Barbora,1,w
Ben-Luca,1,m
Beate,1,w
Benaja,1,m
Beatrice,1,w
Benedict,1,m
Bella,1,w
Benedikt,1,m
Belma,1,w
Benediktos,1,m
Bente,1,w
Benet-Liuz,1,m
Beria,1,w
Beniamin,1,m
Berina,1,w
Bennet,1,m
Berra,1,w
Benny,1,m
Bianca,1,w
Bernhard,1,m
Bilal,1,w
Beyazid,1,m
Billie,1,w
Binh,1,m
Binevş,1,w
Bobo,1,m
Birgid,1,w
Bodo,1,m
Bluette,1,w
Bogdan,1,m
Bonnie,1,w
Bosse,1,m
Bridget,1,w
Boy,1,m
Brooker,1,w
Boyle,1,m
Brovall,1,w
Branco,1,m
Bruna,1,w
Bright,1,m
Bärbel,1,w
Brooklyn-Luiz,1,m
Cady,1,w
Bruce,1,m
Calla,1,w
Bryan,1,m
Camille,1,w
Burak,1,m
Cansu,1,w
Camillo,1,m
Caprice,1,w
Can-Luka,1,m
Carina,1,w
Caner,1,m
Caroline,1,w
Carl-Mathéo,1,m
Casey,1,w
Carlo,1,m
Cataleya,1,w
Carmichael,1,m
Cathleen,1,w
Carol,1,m
Cecile,1,w
Caruso,1,m
Ceeh,1,w
Casper,1,m
Celina-Felicitas,1,w
Castiel,1,m
Ceyda,1,w
Cerrone,1,m
Chadidscha,1,w
Cezary,1,m
Chai,1,w
Charly,1,m
Charlie,1,w
Chinaza,1,m
Charlott,1,w
Chresta,1,m
Charlotta,1,w
Chris,1,m
Charlotte-Sophie,1,w
Christo,1,m
Chayenne,1,w
Christopha,1,m
Chiara,1,w
Christos,1,m
Chidima,1,w
Chéluva,1,m
Chinaecherem,1,w
Cihan,1,m
Christabel,1,w
Cinar,1,m
Christel,1,w
Cody,1,m
Christien,1,w
Colia,1,m
Christine,1,w
Cosimo,1,m
Claire,1,w
Cuba,1,m
Clarissa,1,w
Curt,1,m
Cleo,1,w
Curtis,1,m
Clémentine,1,w
Dane,1,m
Cocora,1,w
Danilo,1,m
Corinna,1,w
Danino,1,m
Cosmic,1,w
Danyal,1,m
Cristina,1,w
Danyel,1,m
Cyra,1,w
Dario,1,m
Cäcilie,1,w
Dariusz,1,m
Daia,1,w
Daron,1,m
Dajana,1,w
Davi,1,m
Dana,1,w
Dean-Leeland,1,m
Dara,1,w
Dean-Tayler,1,m
Daria,1,w
Deng,1,m
Dariha,1,w
Denial,1,m
Darja,1,w
Denijal,1,m
Darleen,1,w
Desislavov,1,m
Darya,1,w
Dev,1,m
De-Hui,1,w
Deven-James,1,m
Deborah,1,w
Devin,1,m
Denisa,1,w
Devran,1,m
Denise,1,w
Dexter,1,m
Derin,1,w
Diar,1,m
Desteny,1,w
Dieter,1,m
Destiny-Paige,1,w
Dior,1,m
Dharan,1,w
Domenic,1,m
Diana,1,w
Dominick,1,m
Dila,1,w
Dragomir,1,m
Diyar,1,w
Duc,1,m
Djamila,1,w
Dustin,1,m
Djenabou,1,w
Dušan,1,m
Dlaylah,1,w
Dwayne,1,m
Dorota,1,w
Ebubekir,1,m
Dorothee,1,w
Ebuka,1,m
Dumininu,1,w
Echo,1,m
Eda,1,w
Eddie,1,m
Eileen,1,w
Ediz,1,m
Ekko,1,w
Edmund,1,m
Elaina,1,w
Edyrn,1,m
Elayn,1,w
Efe,1,m
Eleena-Isabell,1,w
Ege,1,m
Elenore,1,w
Eivinn,1,m
Eliana,1,w
Eldar,1,m
Eliane,1,w
Eliah,1,m
Elianna,1,w
Elias-Jamain,1,m
Elice,1,w
Elija,1,m
Elida,1,w
Elliot,1,m
Elies,1,w
Elliott,1,m
Elifnur,1,w
Elouan,1,m
Eline,1,w
Elsadig,1,m
Elisabet,1,w
Elvis,1,m
Elissa,1,w
Elyas-Jerome,1,m
Eliza,1,w
Elyesa,1,m
Elizabeth,1,w
Elçin,1,m
Ella-Louisa,1,w
Emad,1,m
Elli,1,w
Emilijan,1,m
Eloïse,1,w
Emilio-Marcello,1,m
Elva,1,w
Emilius,1,m
Elyesa,1,w
Emmanuel,1,m
Elza,1,w
Enis,1,m
Elá,1,w
Enno,1,m
Elânur,1,w
Enver,1,m
Emili,1,w
Enzo,1,m
Emilia-Charlotte,1,w
Erdem-Can,1,m
Emilia-Isabella,1,w
Eric,1,m
Emilija,1,w
Ernst,1,m
Emilina,1,w
Erol,1,m
Emma-Jolie,1,w
Esad,1,m
Emma-Sophie,1,w
Eser,1,m
Emmanuela,1,w
Ethem,1,m
Emmanuella,1,w
Etienne-Noel,1,m
Emylia,1,w
Etiosa,1,m
Enes,1,w
Evo,1,m
Eppie,1,w
Evren,1,m
Erdzhan,1,w
Eward,1,m
Erika,1,w
Fabienne,1,m
Erna,1,w
Fabio,1,m
Erva,1,w
Fadel,1,m
Escada,1,w
Fahad,1,m
Esila,1,w
Falk,1,m
Esmée,1,w
Fame,1,m
Esra,1,w
Farhan,1,m
Estefania,1,w
Farid,1,m
Etibar,1,w
Farrell,1,m
Euphrosyne,1,w
Fatih,1,m
Eva-Maria,1,w
Fatim,1,m
Evangelia,1,w
Fejzan,1,m
Evangelina,1,w
Felice,1,m
Eve,1,w
Felizian,1,m
Eveline,1,w
Fenando,1,m
Evelyn,1,w
Fernando,1,m
Evelyne,1,w
Filip,1,m
Evengeline,1,w
Finjas,1,m
Evi,1,w
Finnian,1,m
Evie,1,w
Flavius,1,m
Evja,1,w
Florin,1,m
Ewa,1,w
Floris,1,m
Fahima,1,w
Francis,1,m
Faissolath,1,w
Franciszek,1,m
Faith,1,w
Frank,1,m
Fana,1,w
Franziskus,1,m
Fanny,1,w
Fred,1,m
Fatme,1,w
Freddy,1,m
Favour,1,w
Fridtjof,1,m
Fay,1,w
Friedo,1,m
Felia,1,w
Fufa,1,m
Felice,1,w
Gaius,1,m
Felisa,1,w
Galime,1,m
Feo,1,w
Gamze,1,m
Feride,1,w
Garwang,1,m
Fijona,1,w
Gavino,1,m
Fikreta,1,w
Geoffrey,1,m
Filippa,1,w
German,1,m
Finnia,1,w
Gert,1,m
Finnja,1,w
Giacomo,1,m
Finya,1,w
Gideon,1,m
Fiona-Melina,1,w
Gilel,1,m
Flavia,1,w
Gillian,1,m
Flore,1,w
Gion,1,m
Florence,1,w
Giray,1,m
Florina,1,w
Goswin,1,m
Francisca,1,w
Grant,1,m
Freda,1,w
Gyamfi,1,m
Freyja,1,w
Gürbüz,1,m
Fritzi,1,w
Hadi,1,m
Gabriela,1,w
Hai,1,m
Gabriele,1,w
Hakim,1,m
Gabriella,1,w
Halim,1,m
Gianne,1,w
Hamza-Sefa,1,m
Gianu,1,w
Hank,1,m
Gina-Marie,1,w
Hanno,1,m
Ginamarie,1,w
Haris,1,m
Gisela,1,w
Harper,1,m
Giuli,1,w
Harun,1,m
Gloria,1,w
Hasan,1,m
Glorylord,1,w
Hassan,1,m
Golda,1,w
Hauke,1,m
Gorica,1,w
Haydar,1,m
Grażyna,1,w
Hedder,1,m
Greta-Noemi,1,w
Hektor,1,m
Gwendolin,1,w
Helmut,1,m
Gül,1,w
Henning,1,m
Gülçin,1,w
Herman,1,m
Ha,1,w
Hermann,1,m
Haley-Blair,1,w
Hirko,1,m
Hanin,1,w
Hoang,1,m
Hanna-Marie,1,w
Hristov,1,m
Hanne,1,w
Hubertus,1,m
Hannelore,1,w
Iason,1,m
Hansine,1,w
Iker,1,m
Hatice,1,w
Ikpowosa,1,m
Havanna,1,w
Ilai,1,m
Haylee,1,w
Ilian,1,m
Hayley,1,w
Ilmar,1,m
Hazal,1,w
Ilyas-Joel,1,m
Hazel,1,w
Imran,1,m
Hedegaard,1,w
Ingkarat,1,m
Helena-Suna,1,w
Ingolf,1,m
Helga,1,w
Isa,1,m
Henrietta,1,w
Isaak,1,m
Henrike,1,w
Isaiah,1,m
Hesna-Zülal,1,w
Isajah,1,m
Hevi,1,w
Issa,1,m
Hilde,1,w
Ivar,1,m
Hildegard,1,w
Iven,1,m
Hilla,1,w
Iversen,1,m
Hiranur,1,w
Jacov,1,m
Hollie,1,w
Jaden,1,m
Holly,1,w
Jadon,1,m
Honor,1,w
Jael,1,m
Hélène,1,w
Jagraj,1,m
Ihunanya,1,w
Jaime,1,m
İkra,1,w
Jak,1,m
Ilara,1,w
Jakob-Florin,1,m
Ilse,1,w
Jakub,1,m
İncilay,1,w
Jan-Elias,1,m
Inga,1,w
Janis,1,m
Inioluwa,1,w
Jann,1,m
Ira,1,w
Janno,1,m
Iris,1,w
Janos,1,m
Irmchen,1,w
Janosch,1,m
Isabell-Sophie,1,w
Janson,1,m
Isis,1,w
Janto,1,m
Isla,1,w
Jaromir,1,m
Issaye,1,w
Jascha,1,m
Itohan,1,w
Javad,1,m
Ivy,1,w
Javi,1,m
Izi,1,w
Javier,1,m
Jacklyn,1,w
Jay,1,m
Jacqueline,1,w
Jayce,1,m
Jade,1,w
Jayden-Malik,1,m
Jagoda,1,w
Jean,1,m
Jaini,1,w
Jens,1,m
Jamila,1,w
Jeremey-Luca,1,m
Jana,1,w
Jermain,1,m
Jane,1,w
Jesper,1,m
Janina,1,w
Jethro,1,m
Janka,1,w
Jibril,1,m
Janne,1,w
Joa,1,m
Jannika,1,w
Joe,1,m
Jayda-Sophie,1,w
Joey,1,m
Jayla,1,w
Jona,1,m
Jaylee,1,w
Jonas-Akin,1,m
Jaylie,1,w
Jonny,1,m
Jazmyn-Janice,1,w
Jonte,1,m
Jeannie,1,w
Jony,1,m
Jenna,1,w
Jordan,1,m
Jette,1,w
Josa,1,m
Jette-Charlotte,1,w
Joshuar,1,m
Jia,1,w
Josua,1,m
Jill,1,w
José,1,m
Jocelina,1,w
Jovis,1,m
Jodee-Minouk,1,w
Joél,1,m
Jodelle,1,w
Ju,1,m
Johanna-Melina,1,w
Juhani,1,m
Jolanta,1,w
Jules,1,m
Jolien,1,w
Julien,1,m
Jolina,1,w
Julien-Henry,1,m
Jone,1,w
Jun,1,m
Jonne,1,w
Junis,1,m
Josa,1,w
Junus,1,m
Josefin,1,w
Jupp,1,m
Josefina,1,w
Jurij,1,m
Joselin,1,w
Jérôme,1,m
Joud,1,w
Jérômé,1,m
Joulie,1,w
Jörn,1,m
Joy,1,w
Kalle,1,m
Joyce,1,w
Kalungi,1,m
Judy,1,w
Kamal-Dine,1,m
Jule,1,w
Kamil,1,m
Juli,1,w
Kareem,1,m
Juliana,1,w
Karim,1,m
Juliane,1,w
Karl-Heinz,1,m
Julika,1,w
Karlsson,1,m
Julina,1,w
Karol,1,m
July,1,w
Karsten,1,m
Jun,1,w
Kasimir,1,m
June,1,w
Kasper,1,m
Juni,1,w
Kassem,1,m
Juno,1,w
Kassim,1,m
Jönna,1,w
Katyev,1,m
Jördis,1,w
Kawa,1,m
Kaja,1,w
