vorname,anzahl,geschlecht
Alihan,1,m
Anduena,1,w
Alihaydar,1,m
Andzela,1,w
Alistair,1,m
Angeles,1,w
Alja,1,m
Angelika,1,w
Allan,1,m
Angelique,1,w
Alljah,1,m
Aniki,1,w
Almir,1,m
Anisa,1,w
Alparslan,1,m
Anisha,1,w
Altay,1,m
Anita,1,w
Alwin,1,m
Aniziaah,1,w
Aman,1,m
Anja,1,w
Amandus,1,m
Anna-Josephine,1,w
Amare,1,m
Anna-Lena,1,w
Amari,1,m
Anna-Lia,1,w
Amaël,1,m
Annabel,1,w
Amjad,1,m
Annalena,1,w
Ammar,1,m
Anne,1,w
Amos,1,m
Annelie,1,w
Andema,1,m
Anneliese,1,w
Andi,1,m
Annemarie,1,w
Andrii,1,m
Annico,1,w
Andrijano,1,m
Antonella,1,w
André,1,m
Antonievna,1,w
Anes,1,m
Apollonia,1,w
Angel,1,m
Arbina,1,w
Anian,1,m
Arina,1,w
Anil,1,m
Arja,1,w
Anis,1,m
Arjien,1,w
Anlian,1,m
Arnora,1,w
Ansgar,1,m
Arwa,1,w
Ante,1,m
Arya,1,w
Antonijo,1,m
Aseel,1,w
Antonius,1,m
Asija,1,w
Antony,1,m
Asil,1,w
Aramis,1,m
Asima,1,w
Ardian,1,m
Asja,1,w
Arian,1,m
Aslı,1,w
Aris,1,m
Asma,1,w
Aristide,1,m
Asmaa,1,w
Arman,1,m
Asta,1,w
Armand,1,m
Asuman,1,w
Armin,1,m
Atanasova,1,w
Arsen,1,m
Ateeha,1,w
Arses,1,m
Auguste,1,w
Arslan,1,m
Aurelie,1,w
Artjom,1,m
Avelina,1,w
Artjon,1,m
Aye,1,w
Arturo,1,m
Aylina,1,w
Arved,1,m
Ayooluwani,1,w
Arvid,1,m
Ayperi,1,w
Arwin,1,m
Aysima,1,w
Asfa,1,m
Ayça,1,w
Asil,1,m
Ayşegül,1,w
Asilkan,1,m
Azra-İlayda,1,w
Astrit,1,m
Aïsha,1,w
Ata,1,m
Ağsude,1,w
Atakan,1,m
Aşk,1,w
Ateş,1,m
Barbara,1,w
Atila,1,m
Batsheva,1,w
Atréju,1,m
Bayan,1,w
Attila,1,m
Begüm,1,w
August,1,m
Belinay,1,w
Aurel,1,m
Beren,1,w
Aurelio,1,m
Beren-Liya,1,w
Avram,1,m
Berenice,1,w
Ayaz,1,m
Beria,1,w
Aysun,1,m
Beritan,1,w
Ayten,1,m
Berna,1,w
Azam,1,m
Bernadette,1,w
Azim,1,m
Berra,1,w
Aziz,1,m
Besa,1,w
Bajram,1,m
Bettina,1,w
Bamwam,1,m
Beyzanur,1,w
Bandley,1,m
Bisan,1,w
Barbu,1,m
Blue,1,w
Bardia,1,m
Bonnie,1,w
Bariş,1,m
Brigitte,1,w
Bassel,1,m
Brown,1,w
Bastos,1,m
Bukem,1,w
Batuhan,1,m
Buschra,1,w
Bayram,1,m
Büşra,1,w
Beat,1,m
Camelia,1,w
Bekir,1,m
Cansu,1,w
Beraat,1,m
Caprice,1,w
Berhan,1,m
Carina,1,w
Berk,1,m
Carme,1,w
Berkay,1,m
Carmela,1,w
Berkcan,1,m
Carmen,1,w
Berken,1,m
Carol-Ann,1,w
Bernhard,1,m
Caroline,1,w
Besmir,1,m
Cassidy,1,w
Beyazıt,1,m
Cat,1,w
Beykan,1,m
Catharina,1,w
Beytullah,1,m
Cattleya,1,w
Bezalel,1,m
Celin,1,w
Binali,1,m
Celina,1,w
Björn,1,m
Ceydanur,1,w
Bleart,1,m
Cham,1,w
Blend,1,m
Chanela,1,w
Bodo,1,m
Chantal,1,w
Bogdan,1,m
Charleen,1,w
Bolesław,1,m
Charlotta,1,w
Boran,1,m
Chayenne,1,w
Branko,1,m
Chayton,1,w
Brayden,1,m
Chiara,1,w
Brian,1,m
Chioma,1,w
Bryan,1,m
Chloé,1,w
Bubu,1,m
Christien,1,w
Bulut-Burak,1,m
Christin,1,w
Burak,1,m
Chérie,1,w
Burkhardt,1,m
Cirin,1,w
Béla,1,m
Claribel,1,w
Bảo,1,m
Claudia,1,w
Can-Onur,1,m
Cleo,1,w
Canel,1,m
Coco,1,w
Caner,1,m
Cristal,1,w
Carolin,1,m
Crystal,1,w
Carsten,1,m
Cydney,1,w
Cavid-Muhammed,1,m
Cyndie,1,w
Cem,1,m
Dafina,1,w
Cengiz,1,m
Dagmar,1,w
Chandler,1,m
Dalia,1,w
Charlie,1,m
Daliah,1,w
Charly,1,m
Dalin,1,w
Chehade,1,m
Damla,1,w
Chinemerem,1,m
Damlasu,1,w
Chir,1,m
Damna,1,w
Christo,1,m
Danica,1,w
Chukwuka,1,m
Danielle,1,w
Cihaner,1,m
Danijela,1,w
Cinna,1,m
Darin,1,w
Claudius,1,m
Darina,1,w
Cody,1,m
De,1,w
Conan,1,m
Deborah,1,w
Conrad,1,m
Denis,1,w
Corvin,1,m
Derya,1,w
Cosmo,1,m
Destiny,1,w
Cristiano,1,m
Detelina,1,w
Da,1,m
Deyanira,1,w
Daher,1,m
Dhzansu,1,w
Daim,1,m
Diala,1,w
Damon-Kilian,1,m
Dijana,1,w
Damon-Kingston,1,m
Dilanur,1,w
Dani,1,m
Dilay,1,w
Danilo,1,m
Dilek,1,w
Danièl,1,m
Dilfera,1,w
Danny-Liam,1,m
Dina,1,w
Danté,1,m
Diren-Su,1,w
Darby,1,m
Dita,1,w
Darius,1,m
Djamila,1,w
Darnell,1,m
Djamilah,1,w
Dave,1,m
Doha,1,w
Davi,1,m
Dolores,1,w
Davide,1,m
Dominika,1,w
Davud,1,m
Dominique,1,w
Dean-Bryne,1,m
Donna,1,w
Denis,1,m
Dorothea,1,w
Denyo-Maliq,1,m
Dragana,1,w
Derviş,1,m
Dragica,1,w
Destiny,1,m
Dua,1,w
Deven,1,m
Duaa,1,w
Devin,1,m
Duha,1,w
Diamant,1,m
Dunja,1,w
Diar,1,m
Dünya,1,w
Dieter,1,m
Ebot,1,w
Dietmar,1,m
Ece,1,w
Dijar,1,m
Ecemnur,1,w
Dino,1,m
Ecenaz,1,w
Dionizy,1,m
Ecesu,1,w
Dirk,1,m
Ecrin,1,w
Djem,1,m
Edelgard,1,w
Djibril,1,m
Efua,1,w
Domenic,1,m
Eileen,1,w
Domenik,1,m
Ekaterina,1,w
Dorian,1,m
Ekaterini,1,w
Doruk,1,m
El,1,w
Doğukan,1,m
Elayne,1,w
Draco,1,m
Elea,1,w
Dragan,1,m
Elen,1,w
Duc,1,m
Eleni,1,w
Duha,1,m
Elenia,1,w
Dumitru,1,m
Elfriede,1,w
Dustin,1,m
Elia,1,w
Dzhelyal,1,m
Elida,1,w
Dániel,1,m
Elıf,1,w
Eas,1,m
Elinor,1,w
Ebrima,1,m
Elira,1,w
Eddi,1,m
Elis,1,w
Edgar,1,m
Elisa-İlayda,1,w
Ediz,1,m
Elisabeta,1,w
Edmund,1,m
Elisabetta,1,w
Edon,1,m
Eliza-Maria,1,w
Edouardo,1,m
Elli,1,w
Edwin,1,m
Elmas,1,w
Efe-Furkan,1,m
Elmas-Deniz,1,w
Ege,1,m
Elokan,1,w
Elias-Joel,1,m
Else,1,w
Elias-Niklas,1,m
Elsie,1,w
Elihja,1,m
Elske,1,w
Elijan,1,m
Elvin,1,w
Elliot,1,m
Elânur,1,w
Elvir,1,m
Emelie,1,w
Elvys,1,m
Emilly,1,w
Elyaz,1,m
Emily-Marie,1,w
Emeka,1,m
Emin,1,w
Emilian,1,m
Emma-Lia,1,w
Emilijo,1,m
Emmi,1,w
Emilis,1,m
Emna,1,w
Emir-Ali,1,m
Eniola,1,w
Emircan,1,m
Enya,1,w
Emre-Davit,1,m
Erhuvwu,1,w
Engel,1,m
Erica,1,w
Ensar,1,m
Erisa,1,w
Enzo,1,m
Erita,1,w
Eoin,1,m
Ermira,1,w
Eomir,1,m
Esılya,1,w
Ephraim,1,m
Esin,1,w
Eray,1,m
Eslem,1,w
Ercan,1,m
Eslemnur,1,w
Erdal,1,m
Esmanur,1,w
Erdem,1,m
Esmé,1,w
Erhat,1,m
Esna,1,w
Eric,1,m
Esosa,1,w
Erion,1,m
Esra,1,w
Erkay,1,m
Esraa,1,w
Erwin,1,m
Esther,1,w
Eryk,1,m
Eugenie,1,w
Esben,1,m
Evalotta,1,w
Eser,1,m
Eve,1,w
Etkar,1,m
Evelina,1,w
Eyaz,1,m
Evelyn,1,w
Eyüp,1,m
Evgeniya,1,w
Eyüphan,1,m
Evita,1,w
Ezra,1,m
Ewa,1,w
Ezzedin,1,m
Eylem,1,w
Fabio-Luca,1,m
Ezzahra,1,w
Fabyen,1,m
Faithlin,1,w
Fadil,1,m
Falkjær,1,w
Fahd,1,m
Farah,1,w
Faruk,1,m
Fathia,1,w
Fathi,1,m
Fatimenur,1,w
Fatih,1,m
Fatimá,1,w
Fayez,1,m
Fawziye,1,w
Faysel,1,m
Faye,1,w
Feliks,1,m
Fee,1,w
Fenno,1,m
Feeliyah,1,w
Fenris,1,m
Felia,1,w
Ferris,1,m
Femi,1,w
Fietje,1,m
Femke,1,w
Filipe,1,m
Feryal,1,w
Filipp,1,m
Feyza,1,w
Filit,1,m
Fides,1,w
Filiz,1,m
Floarea,1,w
Finnian,1,m
Fox,1,w
Finnley,1,m
Frederike,1,w
Floyd,1,m
Freya,1,w
Flynn,1,m
Freyja,1,w
Francis,1,m
Fritzi,1,w
Frido,1,m
Gabriella,1,w
Fridolin,1,m
Gaia,1,w
Friedemann,1,m
Galata,1,w
Frieder,1,m
Gamze,1,w
Fuad,1,m
Ganah,1,w
Fyn,1,m
Gavriela,1,w
Gabriele,1,m
Gazal-Ayla,1,w
Galya,1,m
Gazel,1,w
Gaoretelelwe,1,m
Georgina,1,w
Gassan,1,m
Gertrud,1,w
Gebril,1,m
Gesica,1,w
Gene,1,m
Ghadir,1,w
Georgij,1,m
Ghina,1,w
Gerald,1,m
Giada,1,w
Gerard,1,m
Giselle,1,w
Gerhard,1,m
Giuliana,1,w
Gernot,1,m
Giulietta,1,w
Gero,1,m
Giuliette,1,w
Gia,1,m
Gjuljana,1,w
Gianluca,1,m
Gloria,1,w
Giovani,1,m
Gretchen,1,w
Giovanni,1,m
Grete,1,w
Giuliano,1,m
Grofinka,1,w
Goranov,1,m
Guilia,1,w
Gorden,1,m
Gyulyar,1,w
Gracjan,1,m
Géraldine,1,w
Gregory,1,m
Gökçe,1,w
Gustav,1,m
Gül,1,w
Gyultenov,1,m
Gülay,1,w
Gzim,1,m
Güllü,1,w
Gérard,1,m
Gülnihal,1,w
Göktürk,1,m
Gülsüm,1,w
Görkay,1,m
Gülüstan,1,w
Günter,1,m
Günay,1,w
Günther,1,m
Ha,1,w
Gürkan,1,m
Haba,1,w
Habibi,1,m
Hadeel,1,w
Hades,1,m
Hadil,1,w
Halim,1,m
Hadumoth,1,w
Hamsa,1,m
Haifa,1,w
Hani,1,m
Hailee,1,w
Hardy,1,m
Hailey,1,w
Harri,1,m
Haley-Fay,1,w
Harun,1,m
Hall,1,w
Hasim,1,m
Halmi,1,w
Hassen,1,m
Hamdiye,1,w
Haydar,1,m
Hana,1,w
Hayrettin,1,m
Hanan,1,w
Haza'a,1,m
Haney,1,w
Hektor,1,m
Hanin,1,w
Helge,1,m
Hannah-Sophie,1,w
Henrik,1,m
Hasan,1,w
Henrique,1,m
Hasnah,1,w
Henryk,1,m
Hava,1,w
Hermann,1,m
Hayal,1,w
Hesham,1,m
Hazel,1,w
Holger,1,m
Hazna,1,w
Hossam,1,m
Hedi,1,w
Houssein,1,m
Heide,1,w
Huy,1,m
Heidrun,1,w
Ibnudin,1,m
Heike,1,w
İbrahim,1,m
Heleen,1,w
Ibrahima,1,m
Helen,1,w
Idris,1,m
Helga,1,w
Ief,1,m
Hella,1,w
Ifeanyi,1,m
Hellen,1,w
Ihab,1,m
Hermine,1,w
Ihsan,1,m
Hev,1,w
Ilai,1,m
Hildegard,1,w
Ilan,1,m
Hilyay,1,w
Iliyanov,1,m
Hiranur,1,w
İlliyyun,1,m
Hivda,1,w
Ilyaz,1,m
Hoda,1,w
Ilyâs,1,m
Holly,1,w
Immanuel,1,m
Howeida,1,w
Indzhihan,1,m
Huda,1,w
Ingolf,1,m
Hằng,1,w
Iniesta,1,m
İdil,1,w
Iniobong,1,m
Ifeoluwa,1,w
Ion,1,m
Ifeta,1,w
Ionut-Gabriel,1,m
Ikhlas,1,w
Ionuț,1,m
İlayda,1,w
Iosif,1,m
Ildaz,1,w
Iosiv,1,m
İlkim,1,w
Isa,1,m
Ilona,1,w
Isaa,1,m
Ilse,1,w
Isac,1,m
Ilsu,1,w
Isaia,1,m
Imaiya,1,w
Isaias,1,m
Imani,1,w
Isayev,1,m
Inaz,1,w
Ismaciil,1,m
Ines,1,w
İsmail,1,m
Ingrid,1,w
Ismail,1,m
Ingrida,1,w
Itai,1,m
Inéz,1,w
Ivano,1,m
İrem,1,w
Ivanov,1,m
Irem,1,w
Ivanovič,1,m
Irene,1,w
Ivelin,1,m
Irina,1,w
Jacob,1,m
Irumi,1,w
Jad,1,m
Isra,1,w
Jaden,1,m
Ivana,1,w
Jake,1,m
Ivanova,1,w
Jalal,1,m
Iverlee,1,w
Jan-Immanuel,1,m
Iyiogie,1,w
Janik,1,m
Iyobosa,1,w
Janino,1,m
Izabell,1,w
Janis,1,m
Işıl,1,w
Jannes,1,m
Jacklina,1,w
Jannick,1,m
Jaeda,1,w
Jarle,1,m
Jael,1,w
Jaron,1,m
Jalia-Lynn,1,w
Jarred,1,m
Jalloh,1,w
Jascha,1,m
Jamie-Lynn,1,w
Jasen,1,m
Jamy,1,w
Jaspar-Joel,1,m
Janelle,1,w
Jay,1,m
Janina,1,w
Jayson,1,m
Janine,1,w
Jean,1,m
Janka,1,w
Jelle,1,m
Jannaat,1,w
Jemain,1,m
Jarai,1,w
Jens,1,m
Jasira,1,w
Jeremia,1,m
Jasmin-Leonie,1,w
Jeromè,1,m
Jayda,1,w
Jeromé,1,m
Jeneya,1,w
Jeschua,1,m
Jessina,1,w
Jethro,1,m
Jette,1,w
Jeydin,1,m
Jocelyn,1,w
Jibrael,1,m
Joemi,1,w
Jibrail,1,m
Joline,1,w
Jimmy,1,m
Jonna-Marie,1,w
Jinan,1,m
Josefina,1,w
Joachim,1,m
Josy,1,w
Joakim,1,m
Josy-Melina,1,w
Johnbosco,1,m
Jovana,1,w
Jonjo,1,m
Jozlyn,1,w
Jonte,1,m
Judith,1,w
Joona,1,m
Juli,1,w
Jordan,1,m
Juliana,1,w
Jorek,1,m
Julienne,1,w
Jorge,1,m
Juliette,1,w
Josia,1,m
Jumanah,1,w
Joël,1,m
June,1,w
Juan-Hugo,1,m
Junis,1,w
Jules,1,m
Justine,1,w
Junis,1,m
Kadija,1,w
Jurek,1,m
Kaena,1,w
Jussi,1,m
Kali,1,w
Justis,1,m
Kalthum,1,w
Juval,1,m
Kamila,1,w
Jérôme,1,m
Kamira,1,w
Jöran,1,m
Kara,1,w
Jörg,1,m
Kardelen,1,w
Kacper,1,m
Karin,1,w
Kaderev,1,m
Karolin,1,w
Kaj,1,m
Karoline,1,w
Kamel,1,m
Kasimova,1,w
Karam,1,m
Kate,1,w
Karol,1,m
Katelyn,1,w
Kaspar,1,m
Katja,1,w
Keanu,1,m
Katniss,1,w
Keith,1,m
Katy,1,w
Kerim,1,m
Katyaova,1,w
Kewin,1,m
Kauthar,1,w
Khalil,1,m
Kaya,1,w
Kimo,1,m
Kayci,1,w
Kingsley,1,m
Kaylin,1,w
Klaas,1,m
Kayra,1,w
Korbinian,1,m
Kedy,1,w
Korngkiat,1,m
Keje-Naz,1,w
Kristian,1,m
Kendra,1,w
Kristoffer,1,m
Ketevan,1,w
Kubilay,1,m
Kganya,1,w
Kumar,1,m
Khanieva,1,w
Kurt,1,m
Kiana,1,w
Kwezi,1,m
Kim,1,w
Kürşad,1,m
Kim-Loreen,1,w
Lalezar,1,m
Kimm,1,w
Laurin,1,m
Kinga,1,w
Lauris,1,m
Klaudia,1,w
Lauro,1,m
Knowledge,1,w
Laye,1,m
Konstantina,1,w
Lazer,1,m
Kristin,1,w
Lean,1,m
Kristine,1,w
Leart,1,m
Ksenia,1,w
Ledion,1,m
Kurdistan,1,w
Leland,1,m
Lakeisha,1,w
Len,1,m
Lala,1,w
Lenn,1,m
Lamar,1,w
Lennardt,1,m
Lanah,1,w
Lennon,1,m
Lanara,1,w
Lenny,1,m
Larina,1,w
Lenox,1,m
Larisa,1,w
Leon-Tyler,1,m
Latife,1,w
Leonas,1,m
Latinora,1,w
Leonidas,1,m
Laura-Fernanda,1,w
Leonit,1,m
Lavin,1,w
Levent,1,m
Lavinia,1,w
Lewin,1,m
Lavinia-Nicole,1,w
Liam-Marcellino,1,m
Layan,1,w
Liandro,1,m
Layla-Sanah,1,w
Liev,1,m
Lea-Amy,1,w
Lio,1,m
Lea-Berçin,1,w
Lion,1,m
Lea-Sophie,1,w
Liron,1,m
Leah-Mae,1,w
Liyan,1,m
Leanda,1,w
Ljudevit,1,m
Leandra,1,w
Lloyd,1,m
Leanor,1,w
Loars,1,m
Lediona,1,w
Lorenz,1,m
Leelou,1,w
Lou,1,m
Leen,1,w
Louie,1,m
Leeyla,1,w
Luan,1,m
Leia,1,w
Luca-Daven,1,m
Leila,1,w
Luca-Mica,1,m
Lelija,1,w
Luces,1,m
Leni-Sophie,1,w
Lucian,1,m
Lenka,1,w
Luciano,1,m
Lenya,1,w
Luk-Jowan,1,m
Leoni,1,w
Lukas-Emanuel,1,m
Leoni-Joleen,1,w
Lune,1,m
Leonidovna,1,w
Lyel,1,m
Leonie-Josephine,1,w
Lyfe,1,m
Leonie-Sophia,1,w
Léon,1,m
Leontina,1,w
Maddox,1,m
Letty,1,w
Magd,1,m
Liara,1,w
Magnus,1,m
Lieke,1,w
Mahdi,1,m
Liel,1,w
Mahmut,1,m
Lien,1,w
Maik-Leon,1,m
Liesbeth,1,w
Mairowitz,1,m
Lika,1,w
Majed,1,m
Lila,1,w
Majid,1,m
Liliana,1,w
Makajo,1,m
Lilith,1,w
Malek,1,m
Lilo,1,w
Malou,1,m
Lilu,1,w
Mandred,1,m
Lily-May,1,w
Manfred,1,m
Linah,1,w
Marc,1,m
Liona,1,w
Marek,1,m
Lisann,1,w
Marijan,1,m
Lisbeth,1,w
Marin,1,m
Lishea,1,w
Marinov,1,m
Lissy-Lotte,1,w
Maris,1,m
Livia,1,w
Marius,1,m
Liza,1,w
Marlin,1,m
Lola,1,w
Marten,1,m
Lone,1,w
Marwin,1,m
Lore,1,w
Maryo,1,m
Loreley,1,w
Mateusz,1,m
Los,1,w
Matheo,1,m
Love,1,w
Matondo,1,m
Luana,1,w
Mattheo,1,m
Lucienne,1,w
Mattis-Benedikt,1,m
Luica,1,w
Mavin,1,m
Lujain,1,w
Max-Louis,1,m
Lulu,1,w
Max-Lukas,1,m
Luna-Ilona,1,w
Maxime,1,m
Lupita,1,w
Maximillian,1,m
Lydia,1,w
Maximos,1,m
Lyn,1,w
Maxym,1,m
Mafo,1,w
Mehemed,1,m
Magdalene,1,w
Mehmed,1,m
Maha,1,w
Melhem,1,m
Mahathi,1,w
Melih,1,m
Maia,1,w
Melvin,1,m
Maike,1,w
Memati,1,m
Maila,1,w
Memish,1,m
Mailin,1,w
Meo,1,m
Maissa,1,w
Merdan,1,m
Majda,1,w
Mete,1,m
Malea-Maya,1,w
Michał,1,m
Malek,1,w
Michele,1,m
Malena,1,w
Michell,1,m
Mali,1,w
Mick,1,m
Malia,1,w
Midhun,1,m
Malk,1,w
Mikael,1,m
Malu,1,w
Mikołai,1,m
Mandy,1,w
Milian,1,m
Manessa,1,w
Milo,1,m
Mareile,1,w
Milos,1,m
Margareta,1,w
Minh,1,m
Margarita,1,w
Miran,1,m
Margit,1,w
Mirelov,1,m
Margot,1,w
Mirkhan,1,m
Margrethe,1,w
Mirko,1,m
Maria-Antonia,1,w
Miroslavanov,1,m
Maria-Elisa,1,w
Mirza-Merdan,1,m
Maribel,1,w
Mitch,1,m
Marie-Ange,1,w
Miłosz,1,m
Marieva,1,w
Mohmed,1,m
Marija,1,w
Mohsen,1,m
Marijella,1,w
Moiz,1,m
Marina,1,w
Monroe,1,m
Marinova,1,w
Morad,1,m
Marion,1,w
Mosab,1,m
Marisa,1,w
Mosiah,1,m
Marissa,1,w
Mossab,1,m
Marlen,1,w
Mousa,1,m
Marlia-Franziska,1,w
Moussa,1,m
Marlis,1,w
Muaz,1,m
Marly,1,w
Muhamed,1,m
Marta,1,w
Muhammet,1,m
Marthe,1,w
Muharrem,1,m
Martina,1,w
Mus'ab,1,m
Mary-Jane,1,w
Muzaffer,1,m
Maryam-Marya,1,w
Nabil,1,m
Masa,1,w
Nael,1,m
Masume,1,w
Naim,1,m
Matea,1,w
Nam,1,m
Mathea,1,w
Nara,1,m
Mattea,1,w
Naser,1,m
Mauricia,1,w
Nasih,1,m
Max,1,w
Natan,1,m
Maxim,1,w
Nathan,1,m
Maxima,1,w
Nathaniel,1,m
May,1,w
Nathen,1,m
Mbali,1,w
Nazimovic,1,m
Medie,1,w
Nazmi,1,m
Mehri,1,w
Necati,1,m
Melia-Elayne,1,w
Nedad,1,m
Melinay,1,w
Nedelkov,1,m
Melinda,1,w
Nedim,1,m
Melissa-Isabella,1,w
Nepomuk,1,m
Melita,1,w
Nevan,1,m
Merin,1,w
Nevio,1,m
Merve,1,w
Nhat,1,m
Micaela,1,w
Niaz,1,m
Mignon,1,w
Nice,1,m
Mihaela,1,w
Nicklas,1,m
Mihaiela,1,w
Niclas,1,m
Mihaylova,1,w
Nikolaev,1,m
Mihrima,1,w
Nikolai,1,m
Mihrimah,1,w
Nikolay,1,m
Mika,1,w
Nithi,1,m
Milana,1,w
Nnaji,1,m
Milay,1,w
Noah-Finn,1,m
Milena-Alea,1,w
Noam,1,m
Mileyn,1,w
Nolan,1,m
Milina,1,w
Noor,1,m
Milja,1,w
Novak,1,m
Milla,1,w
Noyan,1,m
Minevva,1,w
Noèl,1,m
Minze,1,w
Noël,1,m
Miracle,1,w
Nsikanabasi,1,m
Miram,1,w
Nwabueze,1,m
Miray,1,w
Nyyrikki,1,m
Miraynur,1,w
Nzubechi,1,m
Mirella,1,w
Obiajulu,1,m
Mirjam,1,w
Octavian,1,m
Mohamed,1,w
Odin,1,m
Moira,1,w
Okan,1,m
Molka,1,w
Okhelegbe,1,m
Momy,1,w
Okyanus,1,m
Mona,1,w
Olaf,1,m
Montibon,1,w
Olise,1,m
Mouna,1,w
Olivier,1,m
Mujedeta,1,w
Olliver,1,m
Mukadder,1,w
Orla,1,m
Mukhtar,1,w
Orlando,1,m
Mulya,1,w
Osahoronse,1,m
Muradija,1,w
Osarumwense,1,m
Myra,1,w
Osayaniyobor,1,m
Münevver,1,w
Nadie,1,w
Oğuz,1,m
Nadine,1,w
Pablo,1,m
Naida,1,w
Paco,1,m
Naima-Nyambura,1,w
Patrice,1,m
Nala,1,w
Patrick,1,m
Naliya,1,w
Paul-Oskar,1,m
Nana,1,w
Pawel,1,m
Nanami,1,w
Paweł,1,m
Nancy-Ann,1,w
Pedro,1,m
Narjes,1,w
Petar,1,m
Nas,1,w
Phil-Aurel,1,m
Nasrin,1,w
Philian,1,m
Natali,1,w
Phoenix,1,m
Natalie,1,w
Piero,1,m
Nataly,1,w
Pierre,1,m
Natascha,1,w
Pinkus,1,m
Nataša,1,w
Pio,1,m
Nathalia,1,w
Piotr,1,m
Nathaly,1,w
Pitt,1,m
Nathania,1,w
Plamen,1,m
Nayeli,1,w
Plamenov,1,m
Nazlı,1,w
Qiu,1,m
Ndeyakuyele,1,w
Quang,1,m
Nefeli,1,w
Quoc,1,m
Nefelia,1,w
Radosław,1,m
Nehir,1,w
Radun,1,m
Nejra,1,w
Rae,1,m
Nela,1,w
Raffael,1,m
Neriman,1,w
Rafik,1,m
Như,1,w
Rahman,1,m
Ni,1,w
Rahmé,1,m
Nica,1,w
Raif,1,m
Nico,1,w
Raik,1,m
Nicole,1,w
Raimon,1,m
Nida,1,w
Rainer,1,m
Nifë,1,w
Raja,1,m
Nihlesu,1,w
Rajveer,1,m
Nika,1,w
Ralf,1,m
Nikola,1,w
Ramazan,1,m
Nikole,1,w
Rami,1,m
Nikoletta,1,w
Ramon,1,m
Niwin,1,w
Ramón,1,m
Niña,1,w
Raphaelo,1,m
Noemi,1,w
Rashid,1,m
Nomi,1,w
Rasmus,1,m
Noor,1,w
Ray,1,m
Nouran,1,w
Rayen,1,m
Nourelhoda,1,w
Reber,1,m
Novinye,1,w
Recep,1,m
Noëlle,1,w
Rexhep,1,m
Nsoh-Muntah,1,w
Rhom,1,m
Nurgül,1,w
Rik,1,m
Nurhan,1,w
Riley,1,m
Ocamaniri,1,w
Riton,1,m
Ohumachukwu,1,w
Rıza,1,m
Olina,1,w
Robin,1,m
Olympia,1,w
Rojhat,1,m
Onyedikachi,1,w
Rolf,1,m
Oppong,1,w
Ron,1,m
Ornella,1,w
Ronayi,1,m
Osa,1,w
Rosen,1,m
Osarugue,1,w
Rosenov,1,m
Otylie,1,w
Roy,1,m
Oumou,1,w
Ruben,1,m
Paradies,1,w
Rudolph,1,m
Patricia,1,w
Sabeur,1,m
Pauline-Daniela,1,w
Sabri,1,m
Payton,1,w
Said,1,m
Peaches-Malou,1,w
Sajed,1,m
Pelin,1,w
Sakib,1,m
Pelinsu,1,w
Sal,1,m
Penelope,1,w
Salah,1,m
Pera,1,w
Salahadin,1,m
Peri,1,w
Saleh,1,m
Petrunova,1,w
Sali,1,m
Petyova,1,w
Saman,1,m
Phoebe-Emilia,1,w
Samer,1,m
Pia-Dora,1,w
Sami,1,m
Pinar,1,w
Samican,1,m
Piren,1,w
Samir,1,m
Pixie,1,w
Samvel,1,m
Plume,1,w
Sandro,1,m
Prințesa,1,w
Santos,1,m
Purity,1,w
Sascha,1,m
Queens,1,w
Sayri,1,m
Quinn,1,w
Saša,1,m
Rachel,1,w
Sedat,1,m
Radima,1,w
Seki,1,m
Rahaf,1,w
Selim,1,m
Rahf,1,w
Semih,1,m
Rana,1,w
Semin,1,m
Ranin,1,w
Semjon,1,m
Rasimovna,1,w
Sencer,1,m
Rauda,1,w
Sençer,1,m
Raya,1,w
Sercan,1,m
Rebeka,1,w
Sergej,1,m
Rebekka,1,w
Sertaç,1,m
Reem,1,w
Servet,1,m
Renae,1,w
Sevdalin,1,m
Renate,1,w
Seyit,1,m
Rhona,1,w
Seymen,1,m
Rima,1,w
Shahin,1,m
Rimas,1,w
Shamil,1,m
Rinad,1,w
Sharif,1,m
Ringnyu,1,w
Shawn,1,m
Rinnah,1,w
Shi-Won,1,m
Robin,1,w
Shukryan,1,m
Roj,1,w
Shurui,1,m
Rojbîn,1,w
Sidar,1,m
Rokaiya,1,w
Sidibe,1,m
Rokaya,1,w
Siegfried,1,m
Romy,1,w
Sinan,1,m
Rosalin,1,w
Sırac,1,m
Rosalina,1,w
Sıraç,1,m
Rosmarie,1,w
Sky,1,m
Roswitha,1,w
Skylar,1,m
Rouqaya,1,w
Sladjan,1,m
Roxana,1,w
Snezhanov,1,m
Ruby-Lou,1,w
Soheib,1,m
Rufi,1,w
Somnakay,1,m
Rukeiya,1,w
Soroud,1,m
Rukiye,1,w
Stanisław,1,m
Ruža,1,w
Stanley,1,m
Ryan,1,w
Sten,1,m
Rümeysa,1,w
Stijn,1,m
Saba,1,w
Sufian,1,m
Sabrina,1,w
Suheyb,1,m
Saineb,1,w
Sulaiman,1,m
Sali,1,w
Sulejman,1,m
Salomeia,1,w
Suzanov,1,m
Salomé,1,w
Svetoslavov,1,m
Sandra,1,w
Svetozarov,1,m
Sandrella,1,w
Svilenov,1,m
Sanela,1,w
Sydney,1,m
Santina,1,w
Symon,1,m
Saphira,1,w
Sönke,1,m
